Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S20911143,Blue Tit,Cyanistes caeruleus,20429,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,12-14-2014,04:00 PM,eBird - Stationary Count,60,1,,,2
S21096716,Blue Tit,Cyanistes caeruleus,20429,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,12-31-2014,03:00 PM,eBird - Traveling Count,120,1,4,,3
S23980484,Blue Tit,Cyanistes caeruleus,20429,2,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,06-20-2015,10:56 AM,eBird - Stationary Count,5,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731595,Blue Tit,Cyanistes caeruleus,20429,X,FR-A,,Michelbach--Lac de Michelbach,47.7579852,7.1207285,08-23-2015,09:55 AM,eBird - Stationary Count,60,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23994944,Blue Tit,Cyanistes caeruleus,20429,X,FR-A,,Mont Sainte-Odile,48.43716,7.40466,06-21-2015,01:05 PM,eBird - Traveling Count,207,1,10,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S20869557,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Morges harbour,46.50608,6.49804,12-12-2014,04:02 PM,eBird - Traveling Count,15,1,.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20329075,Blue Tit,Cyanistes caeruleus,20429,X,FR-V,,Motz--Espace Sports et Nature du Fier,45.9363855,5.8302104,10-25-2014,09:36 AM,eBird - Traveling Count,40,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20815519,Blue Tit,Cyanistes caeruleus,20429,1,CH-VD,,Ouchy,46.5069366,6.6303992,12-07-2014,11:48 AM,eBird - Traveling Count,120,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20278198,Blue Tit,Cyanistes caeruleus,20429,X,CH-BE,,Parking pres de Neuveville,47.0715577,7.0949967,10-19-2014,08:30 AM,eBird - Traveling Count,90,0,2,,2
S21821253,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Petit-Port,46.5171333,6.5777689,02-14-2015,11:00 AM,eBird - Stationary Count,30,1,,,2
S19305020,Blue Tit,Cyanistes caeruleus,20429,X,FR-I,,Petite Taille,47.5722263,7.0483732,04-14-2014,02:00 PM,eBird - Casual Observation,0,1,,,2
S24325891,Blue Tit,Cyanistes caeruleus,20429,1,FR-H,,Porto--Delta du Porto,42.26605,8.69623,07-20-2015,12:54 PM,eBird - Stationary Count,60,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974377,Blue Tit,Cyanistes caeruleus,20429,1,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,12-20-2014,11:45 AM,eBird - Stationary Count,30,1,,,3,,,Avec Améline & Raphaël sur la route d'Alsace !
S21610143,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,01-31-2015,10:00 AM,eBird - Traveling Count,120,1,1,,3,,,"Avec Déborah Rychen, en viste à Yverdon"
S22654727,Blue Tit,Cyanistes caeruleus,20429,3,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,04-03-2015,11:13 AM,eBird - Traveling Count,60,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23796237,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,06-06-2015,08:31 AM,eBird - Traveling Count,56,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722438,Blue Tit,Cyanistes caeruleus,20429,1,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,08-22-2015,09:01 AM,eBird - Traveling Count,81,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24334979,Blue Tit,Cyanistes caeruleus,20429,1,FR-H,,Punta d'Omigna,42.1466292,8.5600126,07-21-2015,07:04 AM,eBird - Traveling Count,90,1,4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24362431,Blue Tit,Cyanistes caeruleus,20429,3,FR-H,,Punta d'Orchinu,42.17367,8.57541,07-24-2015,06:42 AM,eBird - Traveling Count,114,1,6,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20370372,Blue Tit,Cyanistes caeruleus,20429,X,FR-V,,RN du Marais de Lavours,45.8338976,5.7539499,10-29-2014,10:45 AM,eBird - Traveling Count,120,1,5,,2,,,Avec Raphaël avant d'aller chercher des chambres à air à Decathlon
S19800491,Blue Tit,Cyanistes caeruleus,20429,X,FR-V,,RNN  Roc de Chère (RNN36),45.844347,6.1982179,09-11-2014,01:45 PM,eBird - Traveling Count,180,1,4,,2
S21070966,Blue Tit,Cyanistes caeruleus,20429,X,FR-A,,RNN de la Petite Camargue Alsacienne (RNN60),47.6215539,7.5389814,12-29-2014,02:00 PM,eBird - Traveling Count,120,1,1,,2,,,avec Steph Claudine et Clement
S23350089,Blue Tit,Cyanistes caeruleus,20429,3,FR-A,,RNN de la Petite Camargue Alsacienne (RNN60),47.6215539,7.5389814,05-10-2015,09:31 AM,eBird - Traveling Count,162,1,3,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20254903,Blue Tit,Cyanistes caeruleus,20429,X,FR-V,,RNR de la Galerie du Pont-des-Pierres (RNR127),46.1649935,5.8105445,10-17-2014,11:15 AM,eBird - Stationary Count,45,1,,,2
S24548015,Blue Tit,Cyanistes caeruleus,20429,X,FR-U,,Réserve Biologique de Fondurane/Lac de St-Cassien,43.5869346,6.7743802,08-09-2015,06:57 AM,eBird - Traveling Count,102,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24563799,Blue Tit,Cyanistes caeruleus,20429,1,FR-U,,Réserve Biologique de Fondurane/Lac de St-Cassien,43.5869346,6.7743802,08-10-2015,11:03 AM,eBird - Stationary Count,5,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22674603,Blue Tit,Cyanistes caeruleus,20429,3,CH-VD,,"Saubraz, Route d'Aubonne",46.50735,6.33134,04-04-2015,11:30 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22939162,Blue Tit,Cyanistes caeruleus,20429,2,FR-A,,Schweighof,47.6172438,7.2528434,04-19-2015,10:33 AM,eBird - Traveling Count,30,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24325992,Blue Tit,Cyanistes caeruleus,20429,2,FR-H,,Sentier des douaniers,43.00423,9.4258,07-18-2015,06:27 AM,eBird - Traveling Count,220,1,8,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S21346446,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,01-14-2015,03:00 PM,eBird - Casual Observation,0,0,,,1,,heard
S21412760,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,01-19-2015,10:30 AM,eBird - Casual Observation,0,0,,,2,,,avec Josué...
S21694600,Blue Tit,Cyanistes caeruleus,20429,6,CH-VD,,Unil Campus,46.5224192,6.5790188,02-06-2015,09:00 AM,eBird - Casual Observation,0,0
S21791835,Blue Tit,Cyanistes caeruleus,20429,4,CH-VD,,Unil Campus,46.5224192,6.5790188,02-13-2015,10:00 AM,eBird - Casual Observation,0,0,,,1
S22642270,Blue Tit,Cyanistes caeruleus,20429,9,CH-VD,,Unil Campus,46.5224192,6.5790188,04-02-2015,05:26 PM,eBird - Traveling Count,45,1,.7,,1,,estimation,"<img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.581483,46.523395,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.581483, 46.523395"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22768669,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,04-09-2015,06:02 PM,eBird - Traveling Count,61,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22784108,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,04-10-2015,06:43 PM,eBird - Traveling Count,15,1,.3,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23013840,Blue Tit,Cyanistes caeruleus,20429,10,CH-VD,,Unil Campus,46.5224192,6.5790188,04-23-2015,05:23 PM,eBird - Traveling Count,15,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23025106,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,04-24-2015,08:00 AM,eBird - Traveling Count,30,1,1,,1
S23281511,Blue Tit,Cyanistes caeruleus,20429,4,CH-VD,,Unil Campus,46.5224192,6.5790188,05-07-2015,08:28 AM,eBird - Traveling Count,19,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23418775,Blue Tit,Cyanistes caeruleus,20429,3,CH-VD,,Unil Campus,46.5224192,6.5790188,05-13-2015,08:16 AM,eBird - Traveling Count,15,1,.4,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23862784,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,Unil Campus,46.5224192,6.5790188,06-11-2015,10:16 AM,eBird - Traveling Count,27,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24188313,Blue Tit,Cyanistes caeruleus,20429,6,CH-VD,,Unil Campus,46.5224192,6.5790188,07-08-2015,08:30 AM,eBird - Traveling Count,20,1,.8,,1
S19626336,Blue Tit,Cyanistes caeruleus,20429,X,HR-08,,Veli Vrh,45.0062,14.6764469,08-31-2014,05:15 AM,eBird - Traveling Count,180,1,5,,2
S19611127,Blue Tit,Cyanistes caeruleus,20429,2,AT-2,,Weissensee,46.7069109,13.3403206,08-30-2014,09:22 AM,eBird - Traveling Count,20,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20350275,Blue Tit,Cyanistes caeruleus,20429,5,FR-V,,grésy-sur-aix,45.72312,5.92072,10-27-2014,11:14 AM,eBird - Traveling Count,60,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24325162,Blue Tit,Cyanistes caeruleus,20429,4,FR-H,,Étang de Biguglia--cabane du pecheur,42.56162,9.51433,07-17-2015,08:16 AM,eBird - Traveling Count,165,1,10,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24396827,Blue Tit,Cyanistes caeruleus,20429,X,FR-H,,Étang de Biguglia--Écomusée du Fortin,42.64139,9.45142,07-25-2015,06:15 AM,eBird - Traveling Count,75,1,.501,,2,,,"I think this is the best hotspot of the lake. Even though many of the bird are quite far south from there. According people there, there is no way going closer but we saw on on the map beside the road...  Submitted from  BirdLog Euro for Android v1.9.6"
S23758396,Blue Tit,Cyanistes caeruleus,20429,1,FR-U,,Étang des Aulnes,43.5918613,4.7913265,06-03-2015,09:40 AM,eBird - Traveling Count,51,0,.5,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24574893,Blue Tit,Cyanistes caeruleus,20429,1,FR-U,,Étangs de Villepey--Observatoire de la Vasière,43.396882,6.7258537,08-11-2015,06:54 AM,eBird - Traveling Count,64,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20869469,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,12-12-2014,04:00 PM,eBird - Stationary Count,20,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21501527,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-13-2015,12:56 PM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21501526,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,01-23-2015,09:22 AM,eBird - Traveling Count,1,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21830132,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,02-14-2015,01:00 PM,eBird - Traveling Count,45,1,.2,,2
S22644012,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-02-2015,06:33 PM,eBird - Traveling Count,90,1,1.4,,1,,,"- <b>Weather:</b> 8°C, light rain, cloudy  - <b>Path:</b> From le Laviau up to l'île. (and not ïle)   - <b>Effort:</b> Quickly into the forest and spend more time at the island. Lot of siging  - <b>Map</b> 1: Embouchure de la Venoge, 2: East side of the Island, 3: West side of the Island and 4: Forest  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22819041,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-12-2015,05:29 PM,eBird - Stationary Count,45,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22843969,Blue Tit,Cyanistes caeruleus,20429,12,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23159477,Blue Tit,Cyanistes caeruleus,20429,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-01-2015,05:28 PM,eBird - Stationary Count,28,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23243198,Blue Tit,Cyanistes caeruleus,20429,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-05-2015,05:51 PM,eBird - Traveling Count,45,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24169101,Blue Tit,Cyanistes caeruleus,20429,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,07-06-2015,05:59 PM,eBird - Traveling Count,88,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24641129,Blue Tit,Cyanistes caeruleus,20429,4,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-16-2015,12:45 PM,eBird - Traveling Count,65,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24653802,Blue Tit,Cyanistes caeruleus,20429,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-17-2015,01:00 PM,eBird - Stationary Count,20,1,,,1
S19330408,Great Tit,Parus major,20500.004,X,GB-ENG,Cambridgeshire,Langham Road,52.190767,.1534545,04-25-2013,,eBird - Casual Observation,0,1,,,,,,"du 22/4 au 10/05 au retour du canada, surprise pour ameline"
S19305308,Great Tit,Parus major,20500.004,X,GB-WLS,Ceredigion,Dyfi Estuary,52.5460173,-3.9811363,07-31-2014,04:00 PM,eBird - Traveling Count,90,1,1,,2
S20772645,Great Tit,Parus major,20500.004,X,GB-ENG,Derbyshire,Carsington Water,53.0587551,-1.6294098,12-10-2013,10:00 AM,eBird - Traveling Count,120,1,4,,4,,,visiting ben in Darby
S19305278,Great Tit,Parus major,20500.004,X,GB-WLS,Gwynedd,Mawddach Estuary,52.7199356,-4.0250988,07-31-2014,11:00 AM,eBird - Traveling Count,60,1,3,,2
S19304651,Great Tit,Parus major,20500.004,X,GB-ENG,Hampshire,Farlington Marshes LNR,50.8338007,-1.0290456,02-02-2014,02:00 PM,eBird - Traveling Count,180,1,3,,3
S19935728,Great Tit,Parus major,20500.004,1,GB-ENG,London,"London W14 9DZ, 31 Baron's Court Road",51.48959,-.21166,09-25-2014,10:28 AM,eBird - Stationary Count,2,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19304800,Great Tit,Parus major,20500.004,X,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,03-16-2014,02:00 PM,eBird - Traveling Count,180,1,3,,2
S19938930,Great Tit,Parus major,20500.004,X,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,09-25-2014,11:00 AM,eBird - Traveling Count,180,1,3,,1
S22614400,Great Tit,Parus major,20500.004,7,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,03-31-2015,11:00 AM,eBird - Traveling Count,120,1,1.2,,2,,,"- <b>Weather:</b> 10°C, moderate to strong wind, sunny, no rain.  - <b>Effort:</b> Start counting all species, but impossible to have any good estimate, every location reveal new individu which might or might not be already count.  - <b>Location:</b> North (green) and South (blue) path. <a href=""http://www.wwt.org.uk/uploads/documents/1337783704_WWTLondonMAPnew.pdf"">View WWT London map.</a>  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm42ih3/-0.232466,51.478827,15/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of -0.232466,51.478827"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species:</b> <a href=""http://www.wwt.org.uk/news/all-news/2015/03/wwt-london-sightings/wildlife-sightings-for-31st-march-2015/"">View WWT post of the day</a> (1 Peregrine, 2 Red-Creasted Pochard)"
S22596668,Great Tit,Parus major,20500.004,2,GB-ENG,London,Magravine Cemetery,51.4888122,-.2159876,03-30-2015,11:21 AM,eBird - Traveling Count,17,1,.45,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22610599,Great Tit,Parus major,20500.004,6,GB-ENG,London,Magravine Cemetery,51.4888122,-.2159876,03-31-2015,09:30 AM,eBird - Traveling Count,10,1,.45,,2,,,"- <b>Weather:</b> 10°C, moderate to strong wind  - <b>Path:</b> cross the park from east to west   - <b>Effort:</b> walk quickly, wind avoid us to heard bird."
S22610942,Great Tit,Parus major,20500.004,X,GB-ENG,London,Path along Thames - near WWT London,51.4825321,-.2271938,03-31-2015,09:50 AM,eBird - Traveling Count,50,1,1.3,,2,,,"- <b>Weather:</b> 10°C, moderate wind (more on the Thames, less on the path)   - <b>Effort:</b> Walk with very few stop.  - <b>Path:</b> walk from Hammersmith bridge to WWT London (purple path)  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm42ih3/-0.227375,51.483317,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of -0.227375, 51.483317"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>"
S19305121,Great Tit,Parus major,20500.004,X,GB-ENG,Surrey,Staines Moor,51.4483421,-.512522,05-11-2014,02:00 PM,eBird - Traveling Count,180,1,5,,3,,,avec David et Ameline on est allé dire au revoir à Steve à l'aeroport puis aller voire le truc en bas
S19305396,Great Tit,Parus major,20500.004,X,GB-ENG,West Midlands,Sandwell Valley RSPB Reserve,52.5314697,-1.9507599,07-31-2014,12:00 PM,eBird - Traveling Count,120,1,2,,2
S19304617,Great Tit,Parus major,20500.004,X,GB-ENG,West Sussex,WWT Arundel Wetland Centre,50.8626793,-.5493593,02-02-2014,08:00 AM,eBird - Traveling Count,240,1,2,,3
S20351766,Great Tit,Parus major,20500.004,X,FR-V,,"Aix-les-Bains, 246 Grand Port Avenue",45.70685,5.88794,10-27-2014,02:43 PM,eBird - Traveling Count,60,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23633033,Great Tit,Parus major,20500.004,1,CH-VS,,Alte Rhone,46.3042672,7.6805484,05-25-2015,04:46 PM,eBird - Traveling Count,92,1,4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19304966,Great Tit,Parus major,20500.004,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,04-02-2014,12:00 PM,eBird - Casual Observation,0,1,,,1,,,a la maison...
S19304980,Great Tit,Parus major,20500.004,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-31-2014,02:00 PM,eBird - Casual Observation,0,1,,,1,,,all recorded during July
S20228208,Great Tit,Parus major,20500.004,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,10-11-2014,08:00 AM,eBird - Stationary Count,1,1,,,1
S20621786,Great Tit,Parus major,20500.004,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,11-21-2014,,eBird - Casual Observation,0,0
S24239846,Great Tit,Parus major,20500.004,4,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-11-2015,11:57 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23316974,Great Tit,Parus major,20500.004,5,FR-A,,Altkirch--Parcours vita,47.6078,7.24669,05-09-2015,07:33 AM,eBird - Traveling Count,41,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23316983,Great Tit,Parus major,20500.004,1,FR-A,,Altkirch--Piste cyclable,47.62229,7.22693,05-09-2015,08:52 AM,eBird - Traveling Count,29,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19611079,Great Tit,Parus major,20500.004,1,CH-AG,,Bad Säckingham,47.5518891,7.9502687,08-28-2014,04:32 PM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21831188,Great Tit,Parus major,20500.004,X,CH-VD,,Bais du Temple,46.5139586,6.5049791,02-14-2015,02:00 PM,eBird - Traveling Count,30,1,.5,,2
S19330970,Great Tit,Parus major,20500.004,X,DE-BY,,Bavaria,47.6287194,10.0483704,07-01-2013,,eBird - Casual Observation,0,1
S23771346,Great Tit,Parus major,20500.004,X,FR-U,,Beauchamp,43.6683062,4.6537828,06-04-2015,10:06 AM,eBird - Traveling Count,70,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24169136,Great Tit,Parus major,20500.004,X,CH-VD,,"Bex, Route de Vasselin 5",46.22486,7.01113,07-04-2015,07:29 PM,eBird - Traveling Count,78,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20228215,Great Tit,Parus major,20500.004,X,CH-BL,,Bienenberg,47.4953295,7.7113871,10-11-2014,08:00 AM,eBird - Casual Observation,0,0,,,1
S22918276,Great Tit,Parus major,20500.004,2,CH-BL,,Bienenberg,47.4953295,7.7113871,04-18-2015,07:50 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21029229,Great Tit,Parus major,20500.004,X,FR-A,,Bois d'Ernolsheim,48.7955,7.3809457,12-26-2014,03:00 PM,eBird - Traveling Count,120,1,3,,1
S19957523,Great Tit,Parus major,20500.004,X,CH-GE,,Bois de Chancy,46.1343336,5.9645784,09-27-2014,04:30 PM,eBird - Traveling Count,150,1,3,,3,,,while doing some geocatching
S19905950,Great Tit,Parus major,20500.004,X,CH-VD,,Bois de la Chapelle,46.5485164,6.6814631,09-22-2014,06:00 PM,eBird - Traveling Count,60,1,1,,1
S23632892,Great Tit,Parus major,20500.004,3,CH-VS,,Brentjong -- Pavillon,46.31983,7.64804,05-25-2015,02:33 PM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22659134,Great Tit,Parus major,20500.004,X,CH-VD,,Canal de la Broye,46.9782721,7.046957,04-03-2015,04:00 PM,eBird - Traveling Count,45,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24535545,Great Tit,Parus major,20500.004,1,FR-H,,Capitello--Étang de Casavone,41.9015344,8.8044047,08-02-2015,06:15 AM,eBird - Traveling Count,15,1,.2,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S24451819,Great Tit,Parus major,20500.004,X,FR-H,,Cargese,42.1346457,8.596361,08-01-2015,,eBird - Casual Observation,0,0,,,,,,"from Institut scientifique, Cargese"
S24535379,Great Tit,Parus major,20500.004,2,FR-H,,Cargese,42.1346457,8.596361,08-01-2015,10:42 AM,eBird - Stationary Count,23,1,,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731607,Great Tit,Parus major,20500.004,X,CH-VD,,Chablais de Cudrefin,46.9749741,7.042923,08-23-2015,01:53 PM,eBird - Traveling Count,120,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
